order_id,customer_id,store_id,staff_id,item_id,product_id,product_name,brand_id,category_id,model_year,quantity,list_price,EGP,list_price_egp,discount,order_status,order_date,required_date,shipped_date,late_delivery,latency_days,weekend
698,543,3,8,2,12,Electra Townie Original 21D - 2016,1,3,2016,1,549.99,47.9492,26371.580508,0.07,4,2017-02-06,2017-02-08,2017-02-09,True,1 days,False
698,543,3,8,2,12,Electra Townie Original 21D - 2016,1,3,2016,1,549.99,47.9492,26371.580508,0.07,4,2017-02-06,2017-02-08,2017-02-09,True,1 days,False
740,1113,2,6,5,12,Electra Townie Original 21D - 2016,1,3,2016,2,549.99,47.9492,26371.580508,0.07,4,2017-02-28,2017-03-01,2017-03-02,True,1 days,False
740,1113,2,6,5,12,Electra Townie Original 21D - 2016,1,3,2016,2,549.99,47.9492,26371.580508,0.07,4,2017-02-28,2017-03-01,2017-03-02,True,1 days,False
752,335,2,6,1,12,Electra Townie Original 21D - 2016,1,3,2016,2,549.99,47.9492,26371.580508,0.05,4,2017-03-05,2017-03-06,2017-03-07,True,1 days,False
752,335,2,6,1,12,Electra Townie Original 21D - 2016,1,3,2016,2,549.99,47.9492,26371.580508,0.05,4,2017-03-05,2017-03-06,2017-03-07,True,1 days,False
754,646,1,2,2,12,Electra Townie Original 21D - 2016,1,3,2016,2,549.99,47.9492,26371.580508,0.07,4,2017-03-06,2017-03-07,2017-03-08,True,1 days,False
754,646,1,2,2,12,Electra Townie Original 21D - 2016,1,3,2016,2,549.99,47.9492,26371.580508,0.07,4,2017-03-06,2017-03-07,2017-03-08,True,1 days,False
765,1152,1,2,2,12,Electra Townie Original 21D - 2016,1,3,2016,1,549.99,47.9492,26371.580508,0.07,4,2017-03-09,2017-03-11,2017-03-12,True,1 days,True
765,1152,1,2,2,12,Electra Townie Original 21D - 2016,1,3,2016,1,549.99,47.9492,26371.580508,0.07,4,2017-03-09,2017-03-11,2017-03-12,True,1 days,True
844,1436,2,6,2,12,Electra Townie Original 21D - 2016,1,3,2016,1,549.99,47.9492,26371.580508,0.1,4,2017-04-16,2017-04-17,2017-04-18,True,1 days,False
844,1436,2,6,2,12,Electra Townie Original 21D - 2016,1,3,2016,1,549.99,47.9492,26371.580508,0.1,4,2017-04-16,2017-04-17,2017-04-18,True,1 days,False
889,830,3,8,1,12,Electra Townie Original 21D - 2016,1,3,2016,2,549.99,47.9492,26371.580508,0.1,4,2017-05-14,2017-05-17,2017-05-15,False,0 days,True
889,830,3,8,1,12,Electra Townie Original 21D - 2016,1,3,2016,2,549.99,47.9492,26371.580508,0.1,4,2017-05-14,2017-05-17,2017-05-15,False,0 days,True
902,1278,2,6,3,12,Electra Townie Original 21D - 2016,1,3,2016,1,549.99,47.9492,26371.580508,0.2,4,2017-05-21,2017-05-24,2017-05-22,False,0 days,True
902,1278,2,6,3,12,Electra Townie Original 21D - 2016,1,3,2016,1,549.99,47.9492,26371.580508,0.2,4,2017-05-21,2017-05-24,2017-05-22,False,0 days,True
971,1426,3,8,4,12,Electra Townie Original 21D - 2016,1,3,2016,2,549.99,47.9492,26371.580508,0.07,4,2017-06-22,2017-06-23,2017-06-24,True,1 days,False
971,1426,3,8,4,12,Electra Townie Original 21D - 2016,1,3,2016,2,549.99,47.9492,26371.580508,0.07,4,2017-06-22,2017-06-23,2017-06-24,True,1 days,False
979,1190,2,6,3,12,Electra Townie Original 21D - 2016,1,3,2016,2,549.99,47.9492,26371.580508,0.1,4,2017-06-26,2017-06-29,2017-06-27,False,0 days,False
979,1190,2,6,3,12,Electra Townie Original 21D - 2016,1,3,2016,2,549.99,47.9492,26371.580508,0.1,4,2017-06-26,2017-06-29,2017-06-27,False,0 days,False
984,1287,2,7,3,12,Electra Townie Original 21D - 2016,1,3,2016,1,549.99,47.9492,26371.580508,0.1,4,2017-06-27,2017-06-28,2017-06-29,True,1 days,False
984,1287,2,7,3,12,Electra Townie Original 21D - 2016,1,3,2016,1,549.99,47.9492,26371.580508,0.1,4,2017-06-27,2017-06-28,2017-06-29,True,1 days,False
988,436,2,6,3,12,Electra Townie Original 21D - 2016,1,3,2016,2,549.99,47.9492,26371.580508,0.07,4,2017-07-02,2017-07-04,2017-07-05,True,1 days,False
988,436,2,6,3,12,Electra Townie Original 21D - 2016,1,3,2016,2,549.99,47.9492,26371.580508,0.07,4,2017-07-02,2017-07-04,2017-07-05,True,1 days,False
1036,1442,2,6,5,12,Electra Townie Original 21D - 2016,1,3,2016,1,549.99,47.9492,26371.580508,0.2,4,2017-07-30,2017-08-01,2017-07-31,False,0 days,True
1036,1442,2,6,5,12,Electra Townie Original 21D - 2016,1,3,2016,1,549.99,47.9492,26371.580508,0.2,4,2017-07-30,2017-08-01,2017-07-31,False,0 days,True
1055,140,2,6,3,12,Electra Townie Original 21D - 2016,1,3,2016,2,549.99,47.9492,26371.580508,0.1,4,2017-08-12,2017-08-15,2017-08-15,False,0 days,False
1055,140,2,6,3,12,Electra Townie Original 21D - 2016,1,3,2016,2,549.99,47.9492,26371.580508,0.1,4,2017-08-12,2017-08-15,2017-08-15,False,0 days,False
1062,1210,2,6,4,12,Electra Townie Original 21D - 2016,1,3,2016,1,549.99,47.9492,26371.580508,0.2,4,2017-08-15,2017-08-17,2017-08-18,True,1 days,False
1062,1210,2,6,4,12,Electra Townie Original 21D - 2016,1,3,2016,1,549.99,47.9492,26371.580508,0.2,4,2017-08-15,2017-08-17,2017-08-18,True,1 days,False
1066,106,2,7,3,12,Electra Townie Original 21D - 2016,1,3,2016,1,549.99,47.9492,26371.580508,0.1,4,2017-08-17,2017-08-20,2017-08-19,False,0 days,False
1066,106,2,7,3,12,Electra Townie Original 21D - 2016,1,3,2016,1,549.99,47.9492,26371.580508,0.1,4,2017-08-17,2017-08-20,2017-08-19,False,0 days,False
1100,1392,2,7,1,12,Electra Townie Original 21D - 2016,1,3,2016,1,549.99,47.9492,26371.580508,0.05,4,2017-08-28,2017-08-29,2017-08-29,False,0 days,False
1100,1392,2,7,1,12,Electra Townie Original 21D - 2016,1,3,2016,1,549.99,47.9492,26371.580508,0.05,4,2017-08-28,2017-08-29,2017-08-29,False,0 days,False
1159,1221,1,3,1,12,Electra Townie Original 21D - 2016,1,3,2016,2,549.99,47.9492,26371.580508,0.1,4,2017-10-01,2017-10-02,2017-10-03,True,1 days,False
1159,1221,1,3,1,12,Electra Townie Original 21D - 2016,1,3,2016,2,549.99,47.9492,26371.580508,0.1,4,2017-10-01,2017-10-02,2017-10-03,True,1 days,False
1162,888,2,6,5,12,Electra Townie Original 21D - 2016,1,3,2016,2,549.99,47.9492,26371.580508,0.05,4,2017-10-01,2017-10-03,2017-10-03,False,0 days,False
1162,888,2,6,5,12,Electra Townie Original 21D - 2016,1,3,2016,2,549.99,47.9492,26371.580508,0.05,4,2017-10-01,2017-10-03,2017-10-03,False,0 days,False
1248,1367,1,3,4,12,Electra Townie Original 21D - 2016,1,3,2016,1,549.99,47.9492,26371.580508,0.05,4,2017-11-16,2017-11-17,2017-11-18,True,1 days,False
1248,1367,1,3,4,12,Electra Townie Original 21D - 2016,1,3,2016,1,549.99,47.9492,26371.580508,0.05,4,2017-11-16,2017-11-17,2017-11-18,True,1 days,False
1333,203,3,8,4,12,Electra Townie Original 21D - 2016,1,3,2016,1,549.99,47.9492,26371.580508,0.05,4,2018-01-06,2018-01-07,2018-01-07,False,0 days,True
1333,203,3,8,4,12,Electra Townie Original 21D - 2016,1,3,2016,1,549.99,47.9492,26371.580508,0.05,4,2018-01-06,2018-01-07,2018-01-07,False,0 days,True
1458,1029,3,8,3,12,Electra Townie Original 21D - 2016,1,3,2016,1,549.99,47.9492,26371.580508,0.05,4,2018-03-20,2018-03-22,2018-03-21,False,0 days,False
1458,1029,3,8,3,12,Electra Townie Original 21D - 2016,1,3,2016,1,549.99,47.9492,26371.580508,0.05,4,2018-03-20,2018-03-22,2018-03-21,False,0 days,False
6,94,2,6,5,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.07,4,2016-01-04,2016-01-07,2016-01-05,False,0 days,False
18,541,1,3,5,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.1,4,2016-01-14,2016-01-17,2016-01-15,False,0 days,False
19,696,1,2,2,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.2,4,2016-01-14,2016-01-17,2016-01-16,False,0 days,False
20,923,1,2,1,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.07,4,2016-01-14,2016-01-16,2016-01-17,True,1 days,True
31,1238,3,8,2,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.2,4,2016-01-20,2016-01-22,2016-01-22,False,0 days,False
36,1321,2,6,1,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.07,4,2016-01-23,2016-01-24,2016-01-24,False,0 days,True
79,529,1,3,1,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.1,4,2016-02-17,2016-02-20,2016-02-20,False,0 days,False
86,276,2,7,1,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.1,4,2016-02-21,2016-02-22,2016-02-23,True,1 days,False
103,991,1,2,5,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.1,4,2016-03-03,2016-03-06,2016-03-05,False,0 days,False
105,306,2,7,3,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.05,4,2016-03-03,2016-03-05,2016-03-04,False,0 days,False
126,1365,2,7,1,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.05,4,2016-03-16,2016-03-18,2016-03-18,False,0 days,False
129,84,2,7,2,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.1,4,2016-03-19,2016-03-21,2016-03-21,False,0 days,True
132,46,1,3,3,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.1,4,2016-03-20,2016-03-22,2016-03-23,True,1 days,False
145,366,2,6,2,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.1,4,2016-03-27,2016-03-29,2016-03-30,True,1 days,False
225,307,1,3,2,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.1,4,2016-05-17,2016-05-20,2016-05-19,False,0 days,False
240,65,2,6,1,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.07,4,2016-05-27,2016-05-29,2016-05-30,True,1 days,True
248,1376,2,7,4,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.2,4,2016-05-30,2016-06-01,2016-05-31,False,0 days,False
262,579,3,9,2,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.05,4,2016-06-08,2016-06-11,2016-06-10,False,0 days,False
263,1322,2,6,1,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.07,4,2016-06-09,2016-06-10,2016-06-12,True,2 days,True
265,682,2,7,1,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.2,4,2016-06-10,2016-06-12,2016-06-11,False,0 days,False
268,540,1,3,3,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.1,4,2016-06-11,2016-06-14,2016-06-12,False,0 days,True
274,411,2,7,3,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.07,4,2016-06-17,2016-06-20,2016-06-18,False,0 days,False
276,1227,2,6,3,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.07,4,2016-06-18,2016-06-19,2016-06-19,False,0 days,True
283,181,1,2,1,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.05,4,2016-06-23,2016-06-26,2016-06-26,False,0 days,True
296,1245,2,6,4,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.2,4,2016-07-04,2016-07-07,2016-07-06,False,0 days,False
298,885,3,9,4,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.07,4,2016-07-04,2016-07-07,2016-07-07,False,0 days,False
300,1205,2,6,2,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.1,4,2016-07-05,2016-07-08,2016-07-08,False,0 days,False
314,1019,2,7,2,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.05,4,2016-07-15,2016-07-17,2016-07-17,False,0 days,True
315,1263,2,6,2,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.1,4,2016-07-16,2016-07-19,2016-07-17,False,0 days,True
318,1141,2,7,3,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.05,4,2016-07-17,2016-07-19,2016-07-20,True,1 days,False
334,1112,2,7,2,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.05,4,2016-07-25,2016-07-28,2016-07-27,False,0 days,False
338,1333,1,3,5,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.05,4,2016-07-28,2016-07-29,2016-07-30,True,1 days,False
342,806,2,7,2,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.2,4,2016-07-31,2016-08-01,2016-08-03,True,2 days,False
359,441,2,7,2,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.07,4,2016-08-07,2016-08-10,2016-08-10,False,0 days,False
379,954,2,7,1,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.07,4,2016-08-18,2016-08-21,2016-08-21,False,0 days,True
382,199,2,6,2,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.1,4,2016-08-20,2016-08-23,2016-08-23,False,0 days,False
389,53,1,3,5,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.2,4,2016-08-22,2016-08-24,2016-08-25,True,1 days,False
390,576,3,9,3,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.05,4,2016-08-22,2016-08-24,2016-08-25,True,1 days,False
400,1295,2,6,2,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.2,4,2016-08-29,2016-08-30,2016-08-31,True,1 days,False
404,396,2,7,1,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.07,4,2016-08-31,2016-09-03,2016-09-01,False,0 days,False
410,1151,2,6,2,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.05,4,2016-09-01,2016-09-03,2016-09-02,False,0 days,False
413,717,2,6,3,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.07,4,2016-09-02,2016-09-05,2016-09-03,False,0 days,False
419,14,3,8,1,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.05,4,2016-09-04,2016-09-07,2016-09-06,False,0 days,False
434,726,2,6,3,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.2,4,2016-09-13,2016-09-15,2016-09-14,False,0 days,False
435,77,3,9,2,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.05,4,2016-09-14,2016-09-15,2016-09-16,True,1 days,False
455,1055,2,7,1,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.05,4,2016-09-23,2016-09-24,2016-09-24,False,0 days,False
468,1261,1,3,2,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.05,4,2016-09-29,2016-10-02,2016-09-30,False,0 days,False
481,481,3,9,3,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.1,4,2016-10-04,2016-10-07,2016-10-06,False,0 days,False
484,421,2,7,3,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.05,4,2016-10-06,2016-10-09,2016-10-07,False,0 days,False
486,709,2,7,1,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.07,4,2016-10-06,2016-10-08,2016-10-09,True,1 days,True
491,1048,1,2,1,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.2,4,2016-10-08,2016-10-10,2016-10-11,True,1 days,False
495,712,1,3,2,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.05,4,2016-10-10,2016-10-12,2016-10-13,True,1 days,False
524,569,1,2,3,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.2,4,2016-10-25,2016-10-26,2016-10-27,True,1 days,False
525,1315,1,3,1,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.07,4,2016-10-26,2016-10-28,2016-10-29,True,1 days,False
527,506,1,2,4,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.2,4,2016-10-27,2016-10-29,2016-10-28,False,0 days,False
534,1406,2,7,2,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.05,4,2016-10-29,2016-10-30,2016-10-31,True,1 days,True
539,1144,2,7,1,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.1,4,2016-11-02,2016-11-04,2016-11-03,False,0 days,False
542,313,2,7,2,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.1,4,2016-11-04,2016-11-06,2016-11-05,False,0 days,False
547,20,3,8,2,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.2,4,2016-11-09,2016-11-11,2016-11-10,False,0 days,False
557,1248,2,6,1,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.1,4,2016-11-14,2016-11-17,2016-11-15,False,0 days,False
558,1443,2,7,3,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.1,4,2016-11-15,2016-11-16,2016-11-17,True,1 days,False
565,894,2,7,3,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.05,4,2016-11-21,2016-11-22,2016-11-22,False,0 days,False
567,1430,1,2,1,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.2,4,2016-11-22,2016-11-23,2016-11-23,False,0 days,False
571,5,1,2,2,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.1,4,2016-11-24,2016-11-25,2016-11-27,True,2 days,True
576,1272,1,3,1,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.1,4,2016-11-27,2016-11-30,2016-11-28,False,0 days,True
580,581,1,3,4,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.07,4,2016-11-30,2016-12-02,2016-12-02,False,0 days,False
596,952,1,3,3,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.05,4,2016-12-08,2016-12-09,2016-12-09,False,0 days,False
599,1,2,6,1,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.05,4,2016-12-09,2016-12-10,2016-12-12,True,2 days,True
604,96,2,7,2,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.2,4,2016-12-10,2016-12-13,2016-12-12,False,0 days,True
613,1159,2,7,1,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.1,4,2016-12-17,2016-12-19,2016-12-19,False,0 days,True
622,1398,2,7,1,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.07,4,2016-12-23,2016-12-26,2016-12-25,False,0 days,True
627,1119,2,6,2,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.2,4,2016-12-25,2016-12-26,2016-12-28,True,2 days,False
637,512,2,6,1,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.1,4,2017-01-03,2017-01-05,2017-01-05,False,0 days,False
644,439,2,6,1,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.07,4,2017-01-08,2017-01-11,2017-01-10,False,0 days,False
654,1129,2,7,1,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.1,4,2017-01-14,2017-01-15,2017-01-17,True,2 days,False
658,1051,2,7,3,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.05,4,2017-01-17,2017-01-18,2017-01-18,False,0 days,False
749,255,2,7,1,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.2,4,2017-03-04,2017-03-07,2017-03-05,False,0 days,True
807,1148,2,6,4,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.2,4,2017-03-30,2017-04-01,2017-04-02,True,1 days,True
841,428,2,7,2,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.2,4,2017-04-15,2017-04-18,2017-04-17,False,0 days,True
892,651,2,7,2,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.2,4,2017-05-15,2017-05-18,2017-05-17,False,0 days,False
949,867,1,3,1,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.1,4,2017-06-16,2017-06-18,2017-06-17,False,0 days,False
980,328,3,9,2,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.1,4,2017-06-26,2017-06-28,2017-06-27,False,0 days,False
991,751,1,2,1,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.2,4,2017-07-06,2017-07-07,2017-07-09,True,2 days,True
1038,1281,2,7,2,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.07,4,2017-07-31,2017-08-01,2017-08-03,True,2 days,False
1049,194,1,2,1,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.1,4,2017-08-09,2017-08-11,2017-08-10,False,0 days,False
1067,225,2,7,2,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.2,4,2017-08-17,2017-08-19,2017-08-19,False,0 days,False
1100,1392,2,7,2,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.1,4,2017-08-28,2017-08-29,2017-08-29,False,0 days,False
1112,798,2,7,5,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.1,4,2017-09-05,2017-09-08,2017-09-07,False,0 days,False
1122,1132,2,6,1,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.07,4,2017-09-12,2017-09-14,2017-09-14,False,0 days,False
1160,1262,1,2,2,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.2,4,2017-10-01,2017-10-02,2017-10-04,True,2 days,False
1175,292,2,6,5,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.05,4,2017-10-09,2017-10-11,2017-10-12,True,1 days,False
1197,269,2,6,3,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.05,4,2017-10-21,2017-10-23,2017-10-23,False,0 days,True
1214,783,2,6,1,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.05,4,2017-10-28,2017-10-29,2017-10-29,False,0 days,True
1277,227,2,6,3,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.1,4,2017-12-01,2017-12-04,2017-12-02,False,0 days,False
1279,1014,2,6,1,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.05,4,2017-12-01,2017-12-04,2017-12-03,False,0 days,True
1305,257,2,7,2,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.07,4,2017-12-17,2017-12-19,2017-12-18,False,0 days,True
1306,28,2,6,5,9,Trek Conduit+ - 2016,9,5,2016,2,2999.99,47.9492,143847.120508,0.07,4,2017-12-20,2017-12-21,2017-12-22,True,1 days,False
1411,109,1,2,1,9,Trek Conduit+ - 2016,9,5,2016,1,2999.99,47.9492,143847.120508,0.1,4,2018-03-01,2018-03-02,2018-03-02,False,0 days,False
7,324,2,6,1,15,Electra Moto 1 - 2016,1,3,2016,1,529.99,47.9492,25412.596508,0.07,4,2016-01-04,2016-01-07,2016-01-05,False,0 days,False
22,1035,1,2,1,15,Electra Moto 1 - 2016,1,3,2016,2,529.99,47.9492,25412.596508,0.2,4,2016-01-16,2016-01-18,2016-01-17,False,0 days,True
39,1296,2,7,4,15,Electra Moto 1 - 2016,1,3,2016,1,529.99,47.9492,25412.596508,0.1,4,2016-01-25,2016-01-26,2016-01-26,False,0 days,False
47,1234,2,7,2,15,Electra Moto 1 - 2016,1,3,2016,1,529.99,47.9492,25412.596508,0.1,4,2016-01-29,2016-01-30,2016-01-31,True,1 days,True
55,1173,2,6,3,15,Electra Moto 1 - 2016,1,3,2016,2,529.99,47.9492,25412.596508,0.2,4,2016-02-04,2016-02-07,2016-02-06,False,0 days,False
60,151,1,3,3,15,Electra Moto 1 - 2016,1,3,2016,1,529.99,47.9492,25412.596508,0.07,4,2016-02-06,2016-02-08,2016-02-07,False,0 days,True
61,277,2,7,2,15,Electra Moto 1 - 2016,1,3,2016,2,529.99,47.9492,25412.596508,0.05,4,2016-02-06,2016-02-09,2016-02-09,False,0 days,False
75,587,2,6,3,15,Electra Moto 1 - 2016,1,3,2016,1,529.99,47.9492,25412.596508,0.2,4,2016-02-14,2016-02-15,2016-02-17,True,2 days,False
84,317,2,7,2,15,Electra Moto 1 - 2016,1,3,2016,2,529.99,47.9492,25412.596508,0.07,4,2016-02-20,2016-02-22,2016-02-21,False,0 days,True
